,returns,portfolio_value,return_0,cum_return,close,instrument,date
2020-4-15,-0.017894913,61867744.18,-0.017894913,60.86774418,61867744.18,fanyifan_strategy,2020-4-15
2020-4-16,0.053368143,65169510.8,0.053368143,64.1695108,65169510.8,fanyifan_strategy,2020-4-16
2020-4-17,-0.008171311,64636990.46,-0.008171311,63.63699046,64636990.46,fanyifan_strategy,2020-4-17
2020-4-20,-0.027146617,62882314.83,-0.027146617,61.88231483,62882314.83,fanyifan_strategy,2020-4-20
2020-4-21,0.003031439,63072938.76,0.003031439,62.07293876,63072938.76,fanyifan_strategy,2020-4-21
2020-4-22,0.031167073,65038737.66,0.031167073,64.03873766,65038737.66,fanyifan_strategy,2020-4-22
2020-4-23,0.06344309,69164996.16,0.06344309,68.16499616,69164996.16,fanyifan_strategy,2020-4-23
2020-4-24,-0.009982672,68474544.71,-0.009982672,67.47454471,68474544.71,fanyifan_strategy,2020-4-24
2020-4-27,0.035441805,70901406.16,0.035441805,69.90140616,70901406.16,fanyifan_strategy,2020-4-27
2020-4-28,-0.001643441,70784883.91,-0.001643441,69.78488391,70784883.91,fanyifan_strategy,2020-4-28
2020-4-29,0.133208712,80214047.16,0.133208712,79.21404716,80214047.16,fanyifan_strategy,2020-4-29
2020-4-30,-0.007297387,79628694.21,-0.007297387,78.62869421,79628694.21,fanyifan_strategy,2020-4-30
2020-5-6,0.074359603,85549852.31,0.074359603,84.54985231,85549852.31,fanyifan_strategy,2020-5-6
2020-5-7,0.053322498,90111584.16,0.053322498,89.11158416,90111584.16,fanyifan_strategy,2020-5-7
2020-5-8,0.010506978,91058384.56,0.010506978,90.05838456,91058384.56,fanyifan_strategy,2020-5-8
2020-5-11,-0.137087432,78575424.46,-0.137087432,77.57542446,78575424.46,fanyifan_strategy,2020-5-11
2020-5-12,0.025494852,80578693.26,0.025494852,79.57869326,80578693.26,fanyifan_strategy,2020-5-12
2020-5-13,0.053237977,84868539.86,0.053237977,83.86853986,84868539.86,fanyifan_strategy,2020-5-13
2020-5-14,0.05278679,89348477.66,0.05278679,88.34847766,89348477.66,fanyifan_strategy,2020-5-14
2020-5-15,-0.035927571,86138403.91,-0.035927571,85.13840391,86138403.91,fanyifan_strategy,2020-5-15
2020-5-18,0.032630039,88949103.36,0.032630039,87.94910336,88949103.36,fanyifan_strategy,2020-5-18
2020-5-19,0.001736376,89103552.46,0.001736376,88.10355246,89103552.46,fanyifan_strategy,2020-5-19
2020-5-20,-0.022595302,87090230.76,-0.022595302,86.09023076,87090230.76,fanyifan_strategy,2020-5-20
2020-5-21,-0.040794314,83537444.51,-0.040794314,82.53744451,83537444.51,fanyifan_strategy,2020-5-21
2020-5-22,0.005836492,84025010.16,0.005836492,83.02501016,84025010.16,fanyifan_strategy,2020-5-22
2020-5-25,-0.031302635,81394805.96,-0.031302635,80.39480596,81394805.96,fanyifan_strategy,2020-5-25
2020-5-26,-0.007893276,80752334.26,-0.007893276,79.75233426,80752334.26,fanyifan_strategy,2020-5-26
2020-5-27,0.030511494,83216208.66,0.030511494,82.21620866,83216208.66,fanyifan_strategy,2020-5-27
2020-5-28,0.045021674,86962741.71,0.045021674,85.96274171,86962741.71,fanyifan_strategy,2020-5-28
2020-5-29,-0.008980024,86181814.16,-0.008980024,85.18181416,86181814.16,fanyifan_strategy,2020-5-29
2020-6-1,0.030211723,88785515.26,0.030211723,87.78551526,88785515.26,fanyifan_strategy,2020-6-1
2020-6-2,-0.018404502,87151462.06,-0.018404502,86.15146206,87151462.06,fanyifan_strategy,2020-6-2
2020-6-3,0.006585423,87725391.26,0.006585423,86.72539126,87725391.26,fanyifan_strategy,2020-6-3
2020-6-4,0.023023197,89745110.26,0.023023197,88.74511026,89745110.26,fanyifan_strategy,2020-6-4
2020-6-5,-0.015422585,88361008.71,-0.015422585,87.36100871,88361008.71,fanyifan_strategy,2020-6-5
2020-6-8,0.003738921,88691383.56,0.003738921,87.69138356,88691383.56,fanyifan_strategy,2020-6-8
2020-6-9,0.007460292,89353047.16,0.007460292,88.35304716,89353047.16,fanyifan_strategy,2020-6-9
2020-6-10,0.012836098,90499991.66,0.012836098,89.49999166,90499991.66,fanyifan_strategy,2020-6-10
2020-6-11,-0.058166458,85235927.66,-0.058166458,84.23592766,85235927.66,fanyifan_strategy,2020-6-11
2020-6-12,0.015150192,86527268.36,0.015150192,85.52726836,86527268.36,fanyifan_strategy,2020-6-12
2020-6-15,-0.004377944,86148456.81,-0.004377944,85.14845681,86148456.81,fanyifan_strategy,2020-6-15
2020-6-16,0.010062097,87015290.96,0.010062097,86.01529096,87015290.96,fanyifan_strategy,2020-6-16
2020-6-17,-0.007425445,86369163.66,-0.007425445,85.36916366,86369163.66,fanyifan_strategy,2020-6-17
2020-6-18,-0.007428089,85727605.86,-0.007428089,84.72760586,85727605.86,fanyifan_strategy,2020-6-18
2020-6-19,-0.004360149,85353820.76,-0.004360149,84.35382076,85353820.76,fanyifan_strategy,2020-6-19
2020-6-22,0.0352695,88364207.36,0.0352695,87.36420736,88364207.36,fanyifan_strategy,2020-6-22
2020-6-23,-0.004545495,87962548.31,-0.004545495,86.96254831,87962548.31,fanyifan_strategy,2020-6-23
2020-6-24,-0.035111819,84874023.26,-0.035111819,83.87402326,84874023.26,fanyifan_strategy,2020-6-24
2020-6-29,-0.008258844,84173061.96,-0.008258844,83.17306196,84173061.96,fanyifan_strategy,2020-6-29
2020-6-30,-0.007133307,83572629.66,-0.007133307,82.57262966,83572629.66,fanyifan_strategy,2020-6-30
2020-7-1,0.010060567,84413417.66,0.010060567,83.41341766,84413417.66,fanyifan_strategy,2020-7-1
2020-7-2,-0.013733387,83254135.51,-0.013733387,82.25413551,83254135.51,fanyifan_strategy,2020-7-2
2020-7-3,-0.00119103,83154977.36,-0.00119103,82.15497736,83154977.36,fanyifan_strategy,2020-7-3
2020-7-6,0.020507941,84860314.76,0.020507941,83.86031476,84860314.76,fanyifan_strategy,2020-7-6
2020-7-7,-0.003650848,84550502.66,-0.003650848,83.55050266,84550502.66,fanyifan_strategy,2020-7-7
2020-7-8,0.024260631,86601751.21,0.024260631,85.60175121,86601751.21,fanyifan_strategy,2020-7-8
2020-7-9,-0.023759864,84544105.36,-0.023759864,83.54410536,84544105.36,fanyifan_strategy,2020-7-9
2020-7-10,0.000389151,84577005.76,0.000389151,83.57700576,84577005.76,fanyifan_strategy,2020-7-10
2020-7-13,4.32E-05,84580661.36,4.32E-05,83.58066136,84580661.36,fanyifan_strategy,2020-7-13
2020-7-14,0.00159915,84715918.56,0.00159915,83.71591856,84715918.56,fanyifan_strategy,2020-7-14
2020-7-15,-0.00514579,84279988.26,-0.00514579,83.27998826,84279988.26,fanyifan_strategy,2020-7-15
2020-7-16,-0.00863152,83552523.86,-0.00863152,82.55252386,83552523.86,fanyifan_strategy,2020-7-16
2020-7-17,0.002679817,83776429.36,0.002679817,82.77642936,83776429.36,fanyifan_strategy,2020-7-17
2020-7-20,0.001865404,83932706.26,0.001865404,82.93270626,83932706.26,fanyifan_strategy,2020-7-20
2020-7-21,0.024357541,85977100.56,0.024357541,84.97710056,85977100.56,fanyifan_strategy,2020-7-21
2020-7-22,0.013308227,87121303.36,0.013308227,86.12130336,87121303.36,fanyifan_strategy,2020-7-22
2020-7-23,0.007993358,87817695.16,0.007993358,86.81769516,87817695.16,fanyifan_strategy,2020-7-23
2020-7-24,-0.003684002,87494174.56,-0.003684002,86.49417456,87494174.56,fanyifan_strategy,2020-7-24
2020-7-27,0.178243256,103089421.1,0.178243256,102.0894211,103089421.1,fanyifan_strategy,2020-7-27
2020-7-28,-0.028900288,100110107.1,-0.028900288,99.11010711,100110107.1,fanyifan_strategy,2020-7-28
2020-7-29,0.03003424,103116838.1,0.03003424,102.1168381,103116838.1,fanyifan_strategy,2020-7-29
2020-7-30,-0.014091792,101663737.1,-0.014091792,100.6637371,101663737.1,fanyifan_strategy,2020-7-30
2020-7-31,0.016630463,103354452.1,0.016630463,102.3544521,103354452.1,fanyifan_strategy,2020-7-31
2020-8-3,-0.009770837,102344592.6,-0.009770837,101.3445926,102344592.6,fanyifan_strategy,2020-8-3
2020-8-4,0.00049113,102394857.1,0.00049113,101.3948571,102394857.1,fanyifan_strategy,2020-8-4
2020-8-5,0.039806628,106470851.1,0.039806628,105.4708511,106470851.1,fanyifan_strategy,2020-8-5
2020-8-6,0.009012748,107430446.1,0.009012748,106.4304461,107430446.1,fanyifan_strategy,2020-8-6
2020-8-7,-0.012335004,106105291.1,-0.012335004,105.1052911,106105291.1,fanyifan_strategy,2020-8-7
2020-8-10,0.017398548,107951369.1,0.017398548,106.9513691,107951369.1,fanyifan_strategy,2020-8-10
2020-8-11,-0.041144027,103509815.1,-0.041144027,102.5098151,103509815.1,fanyifan_strategy,2020-8-11
2020-8-12,0,103509815.1,0,102.5098151,103509815.1,fanyifan_strategy,2020-8-12
2020-8-13,0.039731015,107622365.1,0.039731015,106.6223651,107622365.1,fanyifan_strategy,2020-8-13
2020-8-14,-0.000594421,107558392.1,-0.000594421,106.5583921,107558392.1,fanyifan_strategy,2020-8-14
2020-8-17,0.05293494,113251989.1,0.05293494,112.2519891,113251989.1,fanyifan_strategy,2020-8-17
2020-8-18,-0.026871819,110208702.1,-0.026871819,109.2087021,110208702.1,fanyifan_strategy,2020-8-18
2020-8-19,-0.022472536,107732033.1,-0.022472536,106.7320331,107732033.1,fanyifan_strategy,2020-8-19
2020-8-20,0.004071881,108170705.1,0.004071881,107.1707051,108170705.1,fanyifan_strategy,2020-8-20
2020-8-21,-0.02238901,105748870.1,-0.02238901,104.7488701,105748870.1,fanyifan_strategy,2020-8-21
2020-8-24,0.016160863,107457863.1,0.016160863,106.4578631,107457863.1,fanyifan_strategy,2020-8-24
2020-8-25,-0.031977781,104021599.1,-0.031977781,103.0215991,104021599.1,fanyifan_strategy,2020-8-25
2020-8-26,0.006413543,104688746.1,0.006413543,103.6887461,104688746.1,fanyifan_strategy,2020-8-26
2020-8-27,-0.014840468,103135116.1,-0.014840468,102.1351161,103135116.1,fanyifan_strategy,2020-8-27
2020-8-28,0.018342666,105026889.1,0.018342666,104.0268891,105026889.1,fanyifan_strategy,2020-8-28
2020-8-31,0.018012273,106918662.1,0.018012273,105.9186621,106918662.1,fanyifan_strategy,2020-8-31
2020-9-1,0.024360714,109523277.1,0.024360714,108.5232771,109523277.1,fanyifan_strategy,2020-9-1
2020-9-2,-0.044976019,104597356.1,-0.044976019,103.5973561,104597356.1,fanyifan_strategy,2020-9-2
2020-9-3,-0.06666571,97624299.11,-0.06666571,96.62429911,97624299.11,fanyifan_strategy,2020-9-3
2020-9-4,-0.012544274,96399673.11,-0.012544274,95.39967311,96399673.11,fanyifan_strategy,2020-9-4
2020-9-7,-0.013651665,95083657.11,-0.013651665,94.08365711,95083657.11,fanyifan_strategy,2020-9-7
2020-9-8,-0.029699646,92259706.11,-0.029699646,91.25970611,92259706.11,fanyifan_strategy,2020-9-8
2020-9-9,0.019910523,94096645.11,0.019910523,93.09664511,94096645.11,fanyifan_strategy,2020-9-9
2020-9-10,0.005244672,94590151.11,0.005244672,93.59015111,94590151.11,fanyifan_strategy,2020-9-10
2020-9-11,0.004154523,94983128.11,0.004154523,93.98312811,94983128.11,fanyifan_strategy,2020-9-11
2020-9-14,0.026940785,97542048.11,0.026940785,96.54204811,97542048.11,fanyifan_strategy,2020-9-14
2020-9-15,0.014522404,98958593.11,0.014522404,97.95859311,98958593.11,fanyifan_strategy,2020-9-15
2020-9-16,0.019578573,100896061.1,0.019578573,99.89606111,100896061.1,fanyifan_strategy,2020-9-16
2020-9-17,-0.008967258,99991300.11,-0.008967258,98.99130011,99991300.11,fanyifan_strategy,2020-9-17
2020-9-18,0.000822582,100073551.1,0.000822582,99.07355111,100073551.1,fanyifan_strategy,2020-9-18
2020-9-21,-0.039542786,96116364.11,-0.039542786,95.11636411,96116364.11,fanyifan_strategy,2020-9-21
2020-9-22,0.001236075,96235171.11,0.001236075,95.23517111,96235171.11,fanyifan_strategy,2020-9-22
2020-9-23,-0.022696702,94050950.11,-0.022696702,93.05095011,94050950.11,fanyifan_strategy,2020-9-23
2020-9-24,0.04226927,98026415.11,0.04226927,97.02641511,98026415.11,fanyifan_strategy,2020-9-24
2020-9-25,-0.00046615,97980720.11,-0.00046615,96.98072011,97980720.11,fanyifan_strategy,2020-9-25
2020-9-28,0.014970389,99447529.61,0.014970389,98.44752961,99447529.61,fanyifan_strategy,2020-9-28
2020-9-29,-0.010154697,98437670.11,-0.010154697,97.43767011,98437670.11,fanyifan_strategy,2020-9-29
2020-9-30,-0.001299767,98309724.11,-0.001299767,97.30972411,98309724.11,fanyifan_strategy,2020-9-30
2020-10-9,0.028725042,101133675.1,0.028725042,100.1336751,101133675.1,fanyifan_strategy,2020-10-9
2020-10-12,0.055484447,106745021.1,0.055484447,105.7450211,106745021.1,fanyifan_strategy,2020-10-12
2020-10-13,-0.019434658,104670468.1,-0.019434658,103.6704681,104670468.1,fanyifan_strategy,2020-10-13
2020-10-14,-0.00454023,104195240.1,-0.00454023,103.1952401,104195240.1,fanyifan_strategy,2020-10-14
2020-10-15,0.008858744,105118279.1,0.008858744,104.1182791,105118279.1,fanyifan_strategy,2020-10-15
2020-10-16,-0.012258563,103829680.1,-0.012258563,102.8296801,103829680.1,fanyifan_strategy,2020-10-16
2020-10-19,0.036527946,107622365.1,0.036527946,106.6223651,107622365.1,fanyifan_strategy,2020-10-19
2020-10-20,0.014096271,109139439.1,0.014096271,108.1394391,109139439.1,fanyifan_strategy,2020-10-20
2020-10-21,0.100065614,120060544.1,0.100065614,119.0605441,120060544.1,fanyifan_strategy,2020-10-21
2020-10-22,-0.000532839,119996571.1,-0.000532839,118.9965711,119996571.1,fanyifan_strategy,2020-10-22
2020-10-23,-0.014698978,118232744.1,-0.014698978,117.2327441,118232744.1,fanyifan_strategy,2020-10-23
2020-10-26,0.007729669,119146644.1,0.007729669,118.1466441,119146644.1,fanyifan_strategy,2020-10-26
2020-10-27,0.052695509,125425137.1,0.052695509,124.4251371,125425137.1,fanyifan_strategy,2020-10-27
2020-10-28,-0.03380898,121184641.1,-0.03380898,120.1846411,121184641.1,fanyifan_strategy,2020-10-28
2020-10-29,0.014404045,122930190.1,0.014404045,121.9301901,122930190.1,fanyifan_strategy,2020-10-29
2020-10-30,0.009441562,124090843.1,0.009441562,123.0908431,124090843.1,fanyifan_strategy,2020-10-30
2020-11-2,0.00125201,124246206.1,0.00125201,123.2462061,124246206.1,fanyifan_strategy,2020-11-2
2020-11-3,0.02986356,127956640.1,0.02986356,126.9566401,127956640.1,fanyifan_strategy,2020-11-3
2020-11-4,0.008499293,129044181.1,0.008499293,128.0441811,129044181.1,fanyifan_strategy,2020-11-4
2020-11-5,0.099998837,141948449.1,0.099998837,140.9484491,141948449.1,fanyifan_strategy,2020-11-5
2020-11-6,0.002446536,142295731.1,0.002446536,141.2957311,142295731.1,fanyifan_strategy,2020-11-6
2020-11-9,-0.016313251,139974425.1,-0.016313251,138.9744251,139974425.1,fanyifan_strategy,2020-11-9
2020-11-10,-0.001109938,139819062.1,-0.001109938,138.8190621,139819062.1,fanyifan_strategy,2020-11-10
2020-11-11,0.027583206,143675720.1,0.027583206,142.6757201,143675720.1,fanyifan_strategy,2020-11-11
2020-11-12,0.035747989,148811838.1,0.035747989,147.8118381,148811838.1,fanyifan_strategy,2020-11-12
2020-11-13,0.002149459,149131703.1,0.002149459,148.1317031,149131703.1,fanyifan_strategy,2020-11-13
2020-11-16,0.02445128,152778164.1,0.02445128,151.7781641,152778164.1,fanyifan_strategy,2020-11-16
2020-11-17,0.056768001,161451075.1,0.056768001,160.4510751,161451075.1,fanyifan_strategy,2020-11-17
2020-11-18,0.009339888,162959010.1,0.009339888,161.9590101,162959010.1,fanyifan_strategy,2020-11-18
2020-11-19,-0.00106555,162785369.1,-0.00106555,161.7853691,162785369.1,fanyifan_strategy,2020-11-19
2020-11-20,0.046990359,170434712.1,0.046990359,169.4347121,170434712.1,fanyifan_strategy,2020-11-20
2020-11-23,-0.017641541,167427981.1,-0.017641541,166.4279811,167427981.1,fanyifan_strategy,2020-11-23
2020-11-24,0.042794376,174592957.1,0.042794376,173.5929571,174592957.1,fanyifan_strategy,2020-11-24
2020-11-25,-0.015494004,171887813.1,-0.015494004,170.8878131,171887813.1,fanyifan_strategy,2020-11-25
2020-11-26,-0.089163407,156561710.1,-0.089163407,155.5617101,156561710.1,fanyifan_strategy,2020-11-26
2020-11-27,-0.000642105,156461181.1,-0.000642105,155.4611811,156461181.1,fanyifan_strategy,2020-11-27
2020-11-30,0.152393398,180304832.1,0.152393398,179.3048321,180304832.1,fanyifan_strategy,2020-11-30
2020-12-1,-0.04184161,172760587.6,-0.04184161,171.7605876,172760587.6,fanyifan_strategy,2020-12-1
2020-12-2,0.018462029,175950098.6,0.018462029,174.9500986,175950098.6,fanyifan_strategy,2020-12-2
2020-12-3,0.010881611,177864719.1,0.010881611,176.8647191,177864719.1,fanyifan_strategy,2020-12-3
2020-12-4,-0.03971809,170800272.1,-0.03971809,169.8002721,170800272.1,fanyifan_strategy,2020-12-4
2020-12-7,0.027823609,175552552.1,0.027823609,174.5525521,175552552.1,fanyifan_strategy,2020-12-7
2020-12-8,-0.045186765,167619900.1,-0.045186765,166.6199001,167619900.1,fanyifan_strategy,2020-12-8
2020-12-9,0.012049399,169639619.1,0.012049399,168.6396191,169639619.1,fanyifan_strategy,2020-12-9
2020-12-10,-0.014384099,167199506.1,-0.014384099,166.1995061,167199506.1,fanyifan_strategy,2020-12-10
2020-12-11,-0.010330599,165472235.1,-0.010330599,164.4722351,165472235.1,fanyifan_strategy,2020-12-11
2020-12-14,0.064784566,176192282.1,0.064784566,175.1922821,176192282.1,fanyifan_strategy,2020-12-14
2020-12-15,0.009855199,177928692.1,0.009855199,176.9286921,177928692.1,fanyifan_strategy,2020-12-15
2020-12-16,0.096152047,195036900.1,0.096152047,194.0369001,195036900.1,fanyifan_strategy,2020-12-16
2020-12-17,0.068342101,208366131.6,0.068342101,207.3661316,208366131.6,fanyifan_strategy,2020-12-17
2020-12-18,0.011644908,210792536.1,0.011644908,209.7925361,210792536.1,fanyifan_strategy,2020-12-18
2020-12-21,-0.009321416,208827651.1,-0.009321416,207.8276511,208827651.1,fanyifan_strategy,2020-12-21
2020-12-22,0.038380468,216842554.1,0.038380468,215.8425541,216842554.1,fanyifan_strategy,2020-12-22
2020-12-23,-0.019892811,212528946.1,-0.019892811,211.5289461,212528946.1,fanyifan_strategy,2020-12-23
2020-12-24,0.021328596,217061890.1,0.021328596,216.0618901,217061890.1,fanyifan_strategy,2020-12-24
2020-12-25,0.040461174,225844469.1,0.040461174,224.8444691,225844469.1,fanyifan_strategy,2020-12-25
2020-12-28,0.096389777,247613567.1,0.096389777,246.6135671,247613567.1,fanyifan_strategy,2020-12-28
2020-12-29,0.004945714,248838193.1,0.004945714,247.8381931,248838193.1,fanyifan_strategy,2020-12-29
2020-12-30,0.058046513,263282382.6,0.058046513,262.2823826,263282382.6,fanyifan_strategy,2020-12-30
2020-12-31,0.004877005,264566412.1,0.004877005,263.5664121,264566412.1,fanyifan_strategy,2020-12-31
2021-1-4,0.102524549,291690964.1,0.102524549,290.6909641,291690964.1,fanyifan_strategy,2021-1-4
2021-1-5,0.067032898,311243854.6,0.067032898,310.2438546,311243854.6,fanyifan_strategy,2021-1-5
2021-1-6,0.080968,336444647.1,0.080968,335.4446471,336444647.1,fanyifan_strategy,2021-1-6
2021-1-7,0.06253028,357482625.1,0.06253028,356.4826251,357482625.1,fanyifan_strategy,2021-1-7
2021-1-8,0.037669849,370948941.6,0.037669849,369.9489416,370948941.6,fanyifan_strategy,2021-1-8
2021-1-11,-0.125992666,324212095.6,-0.125992666,323.2120956,324212095.6,fanyifan_strategy,2021-1-11
2021-1-12,-0.044185219,309886713.1,-0.044185219,308.8867131,309886713.1,fanyifan_strategy,2021-1-12
2021-1-13,0.09723322,340017996.1,0.09723322,339.0179961,340017996.1,fanyifan_strategy,2021-1-13
2021-1-14,0.052022348,357706530.6,0.052022348,356.7065306,357706530.6,fanyifan_strategy,2021-1-14
2021-1-15,-0.059771597,336325840.1,-0.059771597,335.3258401,336325840.1,fanyifan_strategy,2021-1-15
2021-1-18,-0.00164397,335772930.6,-0.00164397,334.7729306,335772930.6,fanyifan_strategy,2021-1-18
2021-1-19,-0.011281778,331984815.1,-0.011281778,330.9848151,331984815.1,fanyifan_strategy,2021-1-19
2021-1-20,-0.019324914,325569237.1,-0.019324914,324.5692371,325569237.1,fanyifan_strategy,2021-1-20
2021-1-21,-0.125518734,284704198.6,-0.125518734,283.7041986,284704198.6,fanyifan_strategy,2021-1-21
2021-1-22,0.058630619,301396582.1,0.058630619,300.3965821,301396582.1,fanyifan_strategy,2021-1-22
2021-1-25,-0.016753002,296347284.6,-0.016753002,295.3472846,296347284.6,fanyifan_strategy,2021-1-25
2021-1-26,0.005381374,297942040.1,0.005381374,296.9420401,297942040.1,fanyifan_strategy,2021-1-26
2021-1-27,-0.071163103,276739560.1,-0.071163103,275.7395601,276739560.1,fanyifan_strategy,2021-1-27
2021-1-28,0.100029179,304421591.1,0.100029179,303.4215911,304421591.1,fanyifan_strategy,2021-1-28
2021-1-29,0.029060199,313268143.1,0.029060199,312.2681431,313268143.1,fanyifan_strategy,2021-1-29
2021-2-1,-0.021150491,306642368.1,-0.021150491,305.6423681,306642368.1,fanyifan_strategy,2021-2-1
2021-2-2,0.063928397,326245523.1,0.063928397,325.2455231,326245523.1,fanyifan_strategy,2021-2-2
2021-2-3,0.049722445,342467248.1,0.049722445,341.4672481,342467248.1,fanyifan_strategy,2021-2-3
2021-2-4,-0.015611172,337120933.1,-0.015611172,336.1209331,337120933.1,fanyifan_strategy,2021-2-4
2021-2-5,0.028030671,346570659.1,0.028030671,345.5706591,346570659.1,fanyifan_strategy,2021-2-5
2021-2-8,0.216667486,421661252.6,0.216667486,420.6612526,421661252.6,fanyifan_strategy,2021-2-8
2021-2-9,0.009482286,425659565.1,0.009482286,424.6595651,425659565.1,fanyifan_strategy,2021-2-9
2021-2-10,-0.035071587,410731008.6,-0.035071587,409.7310086,410731008.6,fanyifan_strategy,2021-2-10
2021-2-18,0.148110934,471564762.1,0.148110934,470.5647621,471564762.1,fanyifan_strategy,2021-2-18
2021-2-19,0.079478031,509043801.1,0.079478031,508.0438011,509043801.1,fanyifan_strategy,2021-2-19
2021-2-22,-0.031876028,492817506.6,-0.031876028,491.8175066,492817506.6,fanyifan_strategy,2021-2-22
2021-2-23,-0.102327944,442388504.6,-0.102327944,441.3885046,442388504.6,fanyifan_strategy,2021-2-23
2021-2-24,0.026907452,454292052.1,0.026907452,453.2920521,454292052.1,fanyifan_strategy,2021-2-24
2021-2-25,-0.05094634,431147534.6,-0.05094634,430.1475346,431147534.6,fanyifan_strategy,2021-2-25
2021-2-26,-0.02188582,421711517.1,-0.02188582,420.7115171,421711517.1,fanyifan_strategy,2021-2-26
2021-3-1,0.07541582,453515237.1,0.07541582,452.5152371,453515237.1,fanyifan_strategy,2021-3-1
2021-3-2,-0.024645251,442338240.1,-0.024645251,441.3382401,442338240.1,fanyifan_strategy,2021-3-2
2021-3-3,0.049688887,464317535.1,0.049688887,463.3175351,464317535.1,fanyifan_strategy,2021-3-3
2021-3-4,-0.045929466,442991678.6,-0.045929466,441.9916786,442991678.6,fanyifan_strategy,2021-3-4
2021-3-5,0.008633732,446816350.1,0.008633732,445.8163501,446816350.1,fanyifan_strategy,2021-3-5
2021-3-8,0.069399043,477824977.1,0.069399043,476.8249771,477824977.1,fanyifan_strategy,2021-3-8
2021-3-9,0.046763681,500169832.1,0.046763681,499.1698321,500169832.1,fanyifan_strategy,2021-3-9
2021-3-10,0.027371147,513860054.1,0.027371147,512.8600541,513860054.1,fanyifan_strategy,2021-3-10
2021-3-11,0.029754302,529149601.1,0.029754302,528.1496011,529149601.1,fanyifan_strategy,2021-3-11
2021-3-12,-0.009058696,524356195.6,-0.009058696,523.3561956,524356195.6,fanyifan_strategy,2021-3-12
2021-3-15,-0.022073819,512781652.1,-0.022073819,511.7816521,512781652.1,fanyifan_strategy,2021-3-15
2021-3-16,0.005542767,515623881.1,0.005542767,514.6238811,515623881.1,fanyifan_strategy,2021-3-16
2021-3-17,0.036883976,534642140.1,0.036883976,533.6421401,534642140.1,fanyifan_strategy,2021-3-17
2021-3-18,-0.011350201,528573844.1,-0.011350201,527.5738441,528573844.1,fanyifan_strategy,2021-3-18
2021-3-19,0.008757345,533202747.6,0.008757345,532.2027476,533202747.6,fanyifan_strategy,2021-3-19
2021-3-22,-0.067179531,497382437.1,-0.067179531,496.3824371,497382437.1,fanyifan_strategy,2021-3-22
2021-3-23,0.004464928,499603214.1,0.004464928,498.6032141,499603214.1,fanyifan_strategy,2021-3-23
2021-3-24,-0.04074658,479246091.6,-0.04074658,478.2460916,479246091.6,fanyifan_strategy,2021-3-24
2021-3-25,-0.011546603,473712427.1,-0.011546603,472.7124271,473712427.1,fanyifan_strategy,2021-3-25
2021-3-26,0.050565106,497665746.1,0.050565106,496.6657461,497665746.1,fanyifan_strategy,2021-3-26
2021-3-29,0.060600313,527824446.1,0.060600313,526.8244461,527824446.1,fanyifan_strategy,2021-3-29
2021-3-30,0.016379488,536469940.1,0.016379488,535.4699401,536469940.1,fanyifan_strategy,2021-3-30
2021-3-31,0.001695026,537379270.6,0.001695026,536.3792706,537379270.6,fanyifan_strategy,2021-3-31
2021-4-1,0.001658145,538270323.1,0.001658145,537.2703231,538270323.1,fanyifan_strategy,2021-4-1
2021-4-2,-0.001239427,537603176.1,-0.001239427,536.6031761,537603176.1,fanyifan_strategy,2021-4-2
2021-4-6,-0.015197578,529432910.1,-0.015197578,528.4329101,529432910.1,fanyifan_strategy,2021-4-6
2021-4-7,-0.024451433,516487516.6,-0.024451433,515.4875166,516487516.6,fanyifan_strategy,2021-4-7
2021-4-8,0.023843369,528802319.1,0.023843369,527.8023191,528802319.1,fanyifan_strategy,2021-4-8
2021-4-9,0.004579849,531224154.1,0.004579849,530.2241541,531224154.1,fanyifan_strategy,2021-4-9
2021-4-12,0.032411696,548442030.1,0.032411696,547.4420301,548442030.1,fanyifan_strategy,2021-4-12
2021-4-13,0.05308179,577554314.6,0.05308179,576.5543146,577554314.6,fanyifan_strategy,2021-4-13
2021-4-14,-0.005886518,574154530.6,-0.005886518,573.1545306,574154530.6,fanyifan_strategy,2021-4-14
2021-4-15,0.00753498,578480773.5,0.00753498,577.4807735,578480773.5,fanyifan_strategy,2021-4-15
2021-4-16,-0.023202804,565058397.6,-0.023202804,564.0583976,565058397.6,fanyifan_strategy,2021-4-16
2021-4-19,-0.082770517,518288222.1,-0.082770517,517.2882221,518288222.1,fanyifan_strategy,2021-4-19
2021-4-20,0.005256602,521012657,0.005256602,520.012657,521012657,fanyifan_strategy,2021-4-20
2021-4-21,-0.029680198,505548898.2,-0.029680198,504.5488982,505548898.2,fanyifan_strategy,2021-4-21
2021-4-22,-0.036698855,486995832.5,-0.036698855,485.9958325,486995832.5,fanyifan_strategy,2021-4-22
2021-4-23,-0.011983741,481159800.6,-0.011983741,480.1598006,481159800.6,fanyifan_strategy,2021-4-23
2021-4-26,0.039406034,500120399.9,0.039406034,499.1203999,500120399.9,fanyifan_strategy,2021-4-26
2021-4-27,0.013871287,507057713.7,0.013871287,506.0577137,507057713.7,fanyifan_strategy,2021-4-27
2021-4-28,-0.004209187,504923413.1,-0.004209187,503.9234131,504923413.1,fanyifan_strategy,2021-4-28
2021-4-29,-0.012173355,498776801.3,-0.012173355,497.7768013,498776801.3,fanyifan_strategy,2021-4-29
